0,계약일,가격,타입
724,2011.01.28,63250,103타입
725,2011.01.28,63000,103타입
726,2011.01.22,58300,103타입
727,2011.01.22,57500,103타입
728,2011.01.20,61000,103타입
729,2011.01.18,59250,103타입
730,2011.01.10,65700,103타입
731,2011.01.08,56000,103타입
732,2010.12.31,58000,103타입
733,2010.12.28,59500,103타입
734,2010.12.28,54000,103타입
735,2010.12.25,59900,103타입
736,2010.12.25,60750,103타입
737,2010.12.24,54000,103타입
738,2010.12.24,55000,103타입
739,2010.12.20,60500,103타입
740,2010.12.15,59550,103타입
741,2010.12.15,58750,103타입
742,2010.12.11,61000,103타입
743,2010.12.06,55500,103타입
744,2010.12.04,53300,103타입
745,2010.12.03,57800,103타입
746,2010.11.29,57500,103타입
747,2010.11.26,58500,103타입
748,2010.11.22,57000,103타입
749,2010.11.22,56000,103타입
750,2010.11.22,59900,103타입
751,2010.11.20,55000,103타입
752,2010.11.20,56000,103타입
753,2010.11.20,50300,103타입
754,2010.11.20,55400,103타입
755,2010.11.17,56000,103타입
756,2010.11.16,59300,103타입
757,2010.11.15,60000,103타입
758,2010.11.12,56000,103타입
759,2010.11.12,57300,103타입
760,2010.11.10,63000,103타입
761,2010.11.10,59700,103타입
762,2010.11.08,51900,103타입
763,2010.11.02,53500,103타입
764,2010.10.30,55900,103타입
765,2010.10.28,58500,103타입
766,2010.10.27,58000,103타입
767,2010.10.27,54600,103타입
768,2010.10.25,57300,103타입
769,2010.10.21,57000,103타입
770,2010.10.21,51000,103타입
771,2010.10.20,55500,103타입
772,2010.10.20,59000,103타입
773,2010.10.19,53200,103타입
774,2010.10.18,53500,103타입
775,2010.10.15,59750,103타입
776,2010.10.14,55700,103타입
777,2010.10.13,49000,103타입
778,2010.10.07,56800,103타입
779,2010.10.04,52700,103타입
780,2010.10.02,59000,103타입
781,2010.09.27,49800,103타입
782,2010.09.27,50600,103타입
783,2010.09.16,52000,103타입
784,2010.09.11,49900,103타입
785,2010.09.04,56800,103타입
786,2010.08.18,53000,103타입
787,2010.08.16,55500,103타입
788,2010.07.27,56000,103타입
789,2010.07.17,53000,103타입
790,2010.07.14,50600,103타입
791,2010.07.03,57500,103타입
792,2010.06.04,55000,103타입
793,2010.05.31,57250,103타입
794,2010.05.19,59000,103타입
795,2010.05.11,53800,103타입
796,2010.05.03,55500,103타입
797,2010.04.24,59250,103타입
798,2010.04.15,52000,103타입
799,2010.04.10,54800,103타입
800,2010.04.07,55000,103타입
801,2010.03.24,63000,103타입
802,2010.03.20,56500,103타입
803,2010.02.24,57900,103타입
804,2010.02.22,65000,103타입
805,2010.02.03,66000,103타입
806,2010.02.02,61800,103타입
807,2010.01.23,66000,103타입
808,2010.01.22,62000,103타입
809,2010.01.19,60500,103타입
810,2010.01.18,59000,103타입
811,2010.01.15,54000,103타입
812,2010.01.14,67000,103타입
813,2009.12.31,54300,103타입
814,2009.12.29,66300,103타입
815,2009.12.28,61000,103타입
816,2009.12.19,63500,103타입
817,2009.12.18,61000,103타입
818,2009.12.18,62000,103타입
819,2009.12.18,58000,103타입
820,2009.12.10,57000,103타입
821,2009.11.12,65500,103타입
822,2009.10.16,62450,103타입
823,2009.10.10,68900,103타입
824,2009.10.10,59200,103타입
825,2009.09.04,67750,103타입
826,2009.09.01,62000,103타입
827,2009.09.01,63000,103타입
828,2009.08.29,63000,103타입
829,2009.08.25,66000,103타입
830,2009.08.17,67300,103타입
831,2009.08.14,62000,103타입
832,2009.07.28,68500,103타입
833,2009.07.21,67000,103타입
834,2009.07.07,68000,103타입
835,2009.07.03,59700,103타입
836,2009.06.27,68500,103타입
837,2009.06.27,63000,103타입
838,2009.06.27,63000,103타입
839,2009.06.25,56300,103타입
840,2009.06.23,63000,103타입
841,2009.06.20,64400,103타입
842,2009.06.13,64000,103타입
843,2009.06.11,59500,103타입
844,2009.06.05,62000,103타입
845,2009.05.29,61000,103타입
846,2009.05.27,55500,103타입
847,2009.05.23,59000,103타입
848,2009.05.19,65000,103타입
849,2009.05.13,57000,103타입
850,2009.05.06,53200,103타입
851,2009.05.03,65000,103타입
852,2009.04.25,65000,103타입
853,2009.04.20,54000,103타입
854,2009.04.15,60000,103타입
855,2009.04.10,55000,103타입
856,2009.04.08,53400,103타입
857,2009.04.07,56300,103타입
858,2009.04.06,50000,103타입
859,2009.04.06,62000,103타입
860,2009.04.04,53900,103타입
861,2009.04.03,55000,103타입
862,2009.03.31,59500,103타입
863,2009.03.26,58000,103타입
864,2009.03.26,51500,103타입
865,2009.03.23,51000,103타입
866,2009.03.18,57300,103타입
867,2009.03.12,61750,103타입
868,2009.03.02,58500,103타입
869,2009.03.01,55000,103타입
870,2009.02.28,53000,103타입
