0,계약일,가격,타입
906,2011.09.24,34300,109타입
907,2011.09.19,32000,111C
908,2011.09.19,32000,111B
909,2011.09.15,33850,111A
910,2011.09.10,33700,109타입
911,2011.09.09,34300,111C
912,2011.09.01,34400,111A
913,2011.08.30,34000,109타입
914,2011.08.26,34000,111A
915,2011.08.21,33700,109타입
916,2011.08.13,33900,109타입
917,2011.08.12,34500,111B
918,2011.08.11,34000,109타입
919,2011.08.08,35100,111C
920,2011.08.05,33000,109타입
921,2011.07.22,33200,109타입
922,2011.07.15,34000,111B
923,2011.07.13,33900,109타입
924,2011.07.11,34300,111C
925,2011.07.09,33750,109타입
926,2011.07.07,31400,111A
927,2011.07.07,34000,111C
928,2011.06.22,33900,111C
929,2011.06.20,32000,109타입
930,2011.06.13,31200,111C
931,2011.06.10,34800,109타입
932,2011.06.06,35800,111C
933,2011.06.06,36000,111C
934,2011.06.02,39000,111C
935,2011.05.24,33850,111C
936,2011.05.20,30700,109타입
937,2011.05.07,32100,111A
938,2011.05.02,35600,109타입
939,2011.04.22,33700,111A
940,2011.04.20,36000,111B
941,2011.04.05,37000,111C
942,2011.03.23,35850,111C
943,2011.03.23,35850,111C
944,2011.03.17,34350,109타입
945,2011.03.12,33850,109타입
946,2011.03.05,35000,109타입
947,2011.03.01,36700,109타입
948,2011.02.26,36000,111B
949,2011.02.25,33000,111A
950,2011.02.19,34900,109타입
951,2011.02.19,34800,111C
952,2011.02.14,35250,111C
953,2011.02.12,34700,109타입
954,2011.02.07,33000,111A
955,2011.02.01,35700,111C
956,2011.01.27,30500,111C
957,2011.01.26,34500,109타입
958,2011.01.26,34400,109타입
959,2011.01.25,36000,111B
960,2011.01.25,33000,111A
961,2011.01.24,35000,109타입
962,2011.01.22,34700,111C
963,2011.01.20,35000,111C
964,2011.01.19,31000,111C
965,2011.01.17,33500,109타입
966,2011.01.17,33250,111A
967,2011.01.15,34750,109타입
968,2011.01.14,34500,111C
969,2011.01.14,31000,111C
970,2011.01.13,35500,109타입
971,2011.01.13,34500,111C
972,2011.01.12,33500,111A
973,2011.01.10,34400,111C
974,2011.01.06,33700,109타입
975,2011.01.04,33000,109타입
976,2010.12.31,35000,111C
977,2010.12.25,33800,109타입
978,2010.12.24,32800,111C
979,2010.12.22,33750,109타입
980,2010.12.22,31000,111B
981,2010.12.21,29800,109타입
982,2010.12.18,33500,111C
983,2010.12.14,32500,111A
984,2010.12.08,33800,111C
985,2010.12.06,34000,109타입
986,2010.12.01,32500,111A
987,2010.11.30,32000,109타입
988,2010.11.25,33000,109타입
989,2010.11.23,33000,109타입
990,2010.11.22,33400,111B
991,2010.11.22,33000,111C
992,2010.11.22,33000,109타입
993,2010.11.19,34000,111B
994,2010.11.18,31300,111A
995,2010.11.17,34000,109타입
996,2010.11.05,32500,109타입
997,2010.11.03,33300,111C
998,2010.11.03,32700,109타입
999,2010.11.02,33700,111C
1000,2010.10.21,35000,109타입
1001,2010.10.20,30500,109타입
1002,2010.10.19,33700,111C
1003,2010.10.11,33500,111B
1004,2010.10.09,30500,111A
1005,2010.10.04,33500,109타입
1006,2010.09.15,31750,109타입
1007,2010.09.15,32000,111C
1008,2010.09.12,31500,109타입
1009,2010.09.09,33500,109타입
1010,2010.08.28,34000,111C
1011,2010.08.19,29800,109타입
1012,2010.08.19,33300,111C
1013,2010.08.07,33700,111C
1014,2010.08.04,33800,111C
1015,2010.07.26,33700,109타입
1016,2010.07.19,31000,111A
1017,2010.07.06,34000,109타입
1018,2010.06.19,32800,109타입
1019,2010.05.27,33500,111C
1020,2010.05.25,32700,109타입
1021,2010.05.07,32750,111A
1022,2010.05.06,37000,111C
1023,2010.05.04,32500,111C
1024,2010.05.03,33000,111C
1025,2010.05.01,29500,111B
1026,2010.04.26,32600,111A
1027,2010.04.24,35500,111B
1028,2010.04.17,33500,111A
1029,2010.04.13,38000,111B
1030,2010.03.24,36000,111B
1031,2010.03.23,37000,109타입
1032,2010.03.10,40000,111A
1033,2010.02.21,37000,109타입
1034,2010.02.21,37000,111C
1035,2010.02.17,36900,109타입
1036,2010.01.23,35000,111A
1037,2010.01.20,36000,111A
1038,2010.01.15,35400,109타입
1039,2010.01.12,36400,111B
1040,2010.01.04,37200,109타입
1041,2009.12.29,36000,111C
1042,2009.12.21,36000,111C
1043,2009.12.08,36200,111C
1044,2009.12.05,38000,111C
1045,2009.11.29,35700,109타입
1046,2009.11.26,37300,111B
1047,2009.11.14,35800,109타입
1048,2009.11.02,36000,111C
1049,2009.10.24,38500,109타입
1050,2009.10.16,35150,109타입
1051,2009.10.14,37000,111A
1052,2009.10.12,39000,111B
1053,2009.10.12,34000,109타입
1054,2009.10.10,38800,111C
1055,2009.10.10,38300,109타입
1056,2009.10.02,37900,109타입
1057,2009.09.30,39400,111C
1058,2009.09.29,39000,111C
1059,2009.09.21,36500,109타입
1060,2009.09.14,38000,109타입
1061,2009.09.05,38000,109타입
1062,2009.09.04,38000,111C
1063,2009.09.03,36000,111A
1064,2009.08.26,36000,111A
1065,2009.08.24,35500,111A
1066,2009.08.21,37100,109타입
1067,2009.08.20,37900,109타입
1068,2009.08.15,38000,111C
1069,2009.08.11,34000,109타입
1070,2009.08.09,36800,109타입
1071,2009.08.08,36600,109타입
1072,2009.08.07,37300,109타입
1073,2009.08.06,35900,111C
1074,2009.08.06,35350,111C
1075,2009.08.05,35800,111A
1076,2009.07.30,35000,111A
1077,2009.07.30,34000,111A
1078,2009.07.29,35300,111C
1079,2009.07.29,36400,111B
1080,2009.07.23,36300,109타입
1081,2009.07.22,35000,109타입
1082,2009.07.20,34300,111A
1083,2009.07.20,36500,109타입
1084,2009.07.16,34700,111C
1085,2009.07.13,35300,111B
1086,2009.07.10,37300,109타입
1087,2009.07.09,36400,111C
1088,2009.07.07,35800,109타입
1089,2009.07.06,35400,111C
1090,2009.07.05,32500,111A
1091,2009.07.02,35800,109타입
1092,2009.06.30,33700,111A
1093,2009.06.29,34100,109타입
1094,2009.06.28,35700,111C
1095,2009.06.25,35300,111C
1096,2009.06.20,33400,111A
1097,2009.06.17,33500,111B
1098,2009.06.16,33800,109타입
1099,2009.06.15,35700,111C
1100,2009.06.13,33950,109타입
1101,2009.06.10,35000,111C
1102,2009.06.08,35700,109타입
1103,2009.06.06,36000,109타입
1104,2009.06.03,36000,109타입
1105,2009.06.02,35350,111B
1106,2009.05.31,35000,109타입
1107,2009.05.26,35000,111B
1108,2009.05.26,35450,111C
1109,2009.05.25,34400,111C
1110,2009.05.19,36000,109타입
1111,2009.05.18,34000,109타입
1112,2009.05.15,37650,111C
1113,2009.05.14,35000,111C
1114,2009.05.14,35000,109타입
1115,2009.05.14,36900,111C
1116,2009.05.12,36500,111C
1117,2009.05.11,36000,109타입
1118,2009.05.11,35900,109타입
1119,2009.05.06,34700,111B
1120,2009.05.01,35000,111B
1121,2009.04.29,32470,111A
1122,2009.04.29,35800,109타입
1123,2009.04.27,35950,111C
1124,2009.04.26,34600,111B
1125,2009.04.22,35500,109타입
1126,2009.04.20,34500,109타입
1127,2009.04.19,32200,109타입
1128,2009.04.18,34200,109타입
1129,2009.04.18,34500,111B
1130,2009.04.18,33900,109타입
1131,2009.04.17,33000,111C
1132,2009.04.17,36000,111C
1133,2009.04.15,30000,109타입
1134,2009.04.12,33500,109타입
1135,2009.04.10,33500,111A
1136,2009.04.09,33000,111A
1137,2009.04.09,32500,109타입
1138,2009.04.06,35800,109타입
1139,2009.04.04,33000,111A
1140,2009.04.01,33900,111C
1141,2009.03.30,37500,111C
1142,2009.03.30,33000,111A
1143,2009.03.29,32900,111C
1144,2009.03.27,33800,111A
1145,2009.03.23,34500,111C
1146,2009.03.20,33300,111B
1147,2009.03.14,34000,109타입
1148,2009.03.13,36500,111C
1149,2009.03.13,31300,111A
1150,2009.03.01,35000,111B
1151,2009.02.17,31800,111C
1152,2009.02.17,34500,111B
1153,2009.02.14,39000,111B
1154,2009.02.09,33500,111C
1155,2009.02.06,33900,111B
1156,2009.02.06,31750,111A
1157,2009.02.05,32000,111C
1158,2009.01.28,33000,109타입
1159,2009.01.17,33000,111A
1160,2009.01.05,35550,109타입
1161,2008.12.16,34500,111A
1162,2008.11.20,37700,109타입
1163,2008.11.19,37000,111C
1164,2008.11.18,37500,109타입
1165,2008.10.15,37000,111B
1166,2008.09.26,40000,109타입
1167,2008.08.09,38000,109타입
1168,2008.08.06,38000,111C
1169,2008.08.05,38000,109타입
1170,2008.08.04,37000,111B
1171,2008.07.16,40150,109타입
1172,2008.07.12,39900,111C
1173,2008.07.03,37000,109타입
1174,2008.07.02,38500,109타입
1175,2008.06.21,39500,111A
1176,2008.06.16,34000,109타입
1177,2008.06.12,36000,111A
1178,2008.06.09,36500,111C
1179,2008.06.08,40200,109타입
1180,2008.06.08,39500,111B
1181,2008.06.05,40500,111B
1182,2008.06.05,38000,109타입
1183,2008.06.04,40000,109타입
1184,2008.06.04,39500,111B
1185,2008.06.03,42200,111C
1186,2008.05.30,39500,109타입
1187,2008.05.28,35900,109타입
1188,2008.05.27,36800,111A
1189,2008.05.27,39000,109타입
1190,2008.05.27,37000,111A
1191,2008.05.26,33613,111C
1192,2008.05.24,40000,111B
1193,2008.05.20,35000,109타입
1194,2008.05.19,39400,111C
1195,2008.05.19,40000,109타입
1196,2008.05.18,35300,109타입
1197,2008.05.17,38800,109타입
1198,2008.05.16,39500,109타입
1199,2008.05.16,39600,109타입
1200,2008.05.14,39700,109타입
1201,2008.05.13,37700,111B
1202,2008.05.13,39500,109타입
1203,2008.05.12,35000,111C
1204,2008.05.08,37700,109타입
1205,2008.05.01,39500,111C
1206,2008.04.27,35500,111A
1207,2008.04.26,39200,109타입
1208,2008.04.26,40000,111B
1209,2008.04.26,36000,111A
1210,2008.04.23,39300,111B
1211,2008.04.22,39000,109타입
1212,2008.04.21,35500,111A
1213,2008.04.19,36000,111A
1214,2008.04.18,35850,111A
1215,2008.04.16,38000,111C
1216,2008.04.16,36900,111B
1217,2008.04.15,39100,111B
1218,2008.04.09,34000,111C
1219,2008.04.09,33900,111A
1220,2008.04.08,39900,109타입
1221,2008.04.06,35000,111B
1222,2008.04.05,35000,109타입
1223,2008.04.04,38500,109타입
1224,2008.04.02,35500,109타입
1225,2008.04.01,39000,111C
1226,2008.04.01,36000,111A
1227,2008.03.30,37300,111C
1228,2008.03.30,37500,109타입
1229,2008.03.29,37500,109타입
1230,2008.03.29,39100,111C
1231,2008.03.28,34200,111A
1232,2008.03.25,35000,111A
1233,2008.03.22,38800,109타입
1234,2008.03.22,36800,109타입
1235,2008.03.17,34700,111A
1236,2008.03.17,36500,109타입
1237,2008.03.16,32000,111A
1238,2008.03.15,36500,111C
1239,2008.03.15,34200,109타입
1240,2008.03.15,37300,109타입
1241,2008.03.11,37100,109타입
1242,2008.03.07,34000,111B
1243,2008.03.05,40000,111C
1244,2008.03.04,36850,109타입
1245,2008.03.04,37500,111C
1246,2008.03.03,36000,109타입
1247,2008.03.01,38500,111B
1248,2008.03.01,35800,109타입
1249,2008.03.01,38000,111C
1250,2008.03.01,37000,109타입
1251,2008.02.28,35200,109타입
1252,2008.02.22,36000,111B
1253,2008.02.22,34700,111A
1254,2008.02.22,35600,111B
1255,2008.02.20,37700,111B
1256,2008.02.19,38000,109타입
1257,2008.02.19,35000,109타입
1258,2008.02.18,33000,111B
1259,2008.01.29,38500,111B
1260,2008.01.27,34500,111C
1261,2008.01.24,34500,109타입
1262,2008.01.24,35010,111C
1263,2008.01.24,36700,109타입
1264,2008.01.24,36800,109타입
1265,2008.01.23,37800,109타입
1266,2008.01.12,36800,111C
1267,2008.01.10,36000,109타입
1268,2008.01.09,36750,111C
1269,2008.01.07,34800,109타입
1270,2008.01.05,33000,111C
1271,2008.01.03,33600,111A
1272,2008.01.03,36750,109타입
1273,2008.01.02,39000,109타입
1274,2007.12.31,36000,109타입
1275,2007.12.28,36000,109타입
1276,2007.12.24,34750,111A
1277,2007.12.23,36900,111B
1278,2007.12.19,36200,111C
1279,2007.12.18,35800,111B
1280,2007.12.15,37000,109타입
1281,2007.12.12,35900,109타입
1282,2007.12.10,33000,109타입
1283,2007.12.05,36300,109타입
1284,2007.12.03,35500,111B
1285,2007.12.02,36450,111B
1286,2007.12.01,36000,109타입
1287,2007.11.25,38000,111C
1288,2007.11.21,31800,111A
1289,2007.10.28,36700,109타입
1290,2007.10.28,34000,109타입
1291,2007.10.27,34700,111A
1292,2007.10.23,37000,111C
1293,2007.10.19,35000,111A
1294,2007.10.18,36000,109타입
1295,2007.10.17,36000,111B
1296,2007.10.10,37300,111C
1297,2007.10.10,34500,111A
1298,2007.10.09,32400,111B
1299,2007.10.09,33700,111A
1300,2007.10.03,32600,111A
1301,2007.10.01,35000,109타입
1302,2007.09.20,36600,111B
1303,2007.09.18,37200,109타입
1304,2007.09.13,36800,111C
1305,2007.09.13,35000,109타입
1306,2007.09.12,36750,111C
1307,2007.09.11,36500,109타입
1308,2007.09.11,33000,109타입
1309,2007.09.10,36550,111C
1310,2007.09.08,35000,111C
1311,2007.09.07,34900,111A
1312,2007.09.01,34900,111B
1313,2007.08.28,33000,109타입
1314,2007.08.26,36000,111B
1315,2007.08.25,35500,111B
1316,2007.08.25,35000,111A
1317,2007.08.25,36800,111C
1318,2007.08.24,35500,111C
1319,2007.08.20,35000,111C
1320,2007.08.18,32000,109타입
1321,2007.08.16,37200,109타입
1322,2007.08.02,35800,111C
1323,2007.08.01,36200,111B
1324,2007.07.27,34000,109타입
1325,2007.07.26,35500,111C
1326,2007.07.21,32000,109타입
1327,2007.07.18,32000,111B
1328,2007.07.10,33000,109타입
1329,2007.07.09,36000,109타입
1330,2007.07.09,35500,111C
1331,2007.07.03,32500,111C
1332,2007.06.25,34500,111A
1333,2007.06.22,34900,109타입
1334,2007.06.18,34200,111C
1335,2007.06.14,35500,109타입
1336,2007.06.05,35000,109타입
1337,2007.05.29,33500,111B
1338,2007.05.28,34500,111A
1339,2007.05.26,32700,111B
1340,2007.05.21,28500,109타입
1341,2007.05.17,36000,111C
1342,2007.05.10,34000,111A
1343,2007.05.01,34200,109타입
1344,2007.04.30,31800,109타입
1345,2007.04.30,35000,109타입
1346,2007.04.27,32700,109타입
1347,2007.04.17,33300,109타입
1348,2007.04.15,36200,111C
1349,2007.04.12,36300,111C
1350,2007.04.07,34800,109타입
1351,2007.04.06,34200,111C
1352,2007.04.06,35500,111B
1353,2007.03.26,33000,111A
1354,2007.03.17,29450,111C
1355,2007.03.02,38000,109타입
1356,2007.03.01,36000,109타입
1357,2007.02.26,35400,109타입
1358,2007.02.24,35000,111B
1359,2007.02.21,32000,111C
1360,2007.02.08,31300,111A
1361,2007.01.11,28000,111A
1362,2006.12.23,35700,109타입
1363,2006.12.23,33200,111A
1364,2006.12.22,33500,109타입
1365,2006.12.20,33300,111A
1366,2006.12.20,32000,109타입
1367,2006.12.08,34700,111C
1368,2006.12.05,35000,111C
1369,2006.12.02,32900,109타입
1370,2006.11.30,37800,111C
1371,2006.11.30,31500,109타입
1372,2006.11.30,38600,111C
1373,2006.11.29,30000,111B
1374,2006.11.23,36000,111C
1375,2006.11.17,35000,109타입
1376,2006.11.14,34000,111C
1377,2006.11.13,31000,109타입
1378,2006.11.10,30000,109타입
1379,2006.11.10,35000,111B
1380,2006.11.08,36000,111C
1381,2006.11.08,35500,109타입
1382,2006.11.08,35500,111B
1383,2006.11.06,29000,111A
1384,2006.11.04,36500,109타입
1385,2006.11.03,34500,111A
1386,2006.11.03,34000,109타입
1387,2006.11.01,26500,111A
1388,2006.10.31,27500,111C
1389,2006.10.31,30000,109타입
1390,2006.10.30,35000,111C
1391,2006.10.25,31000,111C
1392,2006.10.24,29800,111A
1393,2006.10.24,31500,111C
1394,2006.10.21,31150,109타입
1395,2006.10.21,30700,111C
1396,2006.10.20,34500,111C
1397,2006.10.20,32300,109타입
1398,2006.10.20,30000,111C
1399,2006.10.18,30000,109타입
1400,2006.10.17,27800,109타입
1401,2006.10.17,30700,111B
1402,2006.10.16,30000,111C
1403,2006.10.15,29300,109타입
1404,2006.10.15,31000,111C
1405,2006.10.14,27000,109타입
1406,2006.10.14,29000,111A
1407,2006.10.13,31700,111C
1408,2006.10.13,28000,111A
1409,2006.10.11,32000,111B
